category,messageId,originalTimestamp,anonymousId,name,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,business_id,sponsored_listing,traits,button_name,location,email,input_value,input_num,input_name,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,event_type
,ajs-next-1764973489627-9aa6440c-cf33-40d6-9316-139d228fce90,2025-12-05 22:24:49.627000+00:00,3a337d32-6a70-40eb-a872-a38bbc79fa6b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1752717497153x537286585580736960, 1743547621069x279645472884266780, 1750436264420x989591292213482400, 1744335958024x226211831616957250, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973706218-8597daff-40cc-4e56-8ca2-191bc8c80509,2025-12-05 22:28:26.218000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,1753982403438x535213824960417500,true,,,main_list,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973471943-1e9300ab-db3e-4385-beaf-c70dcac67090,2025-12-05 22:24:31.943000+00:00,29af8e3a-1e93-40ab-9b3e-f385beafc70d,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1753982403438x535213824960417500, 1744579851707x640487742075829500, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1743549178851x847080663521240200, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973476765-efe6a8e6-359d-467d-9c92-b47835c7d0d0,2025-12-05 22:24:36.765000+00:00,ac1fefe6-a8e6-459d-967d-1c92b47835c7,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1752717497153x537286585580736960, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1744335958024x226211831616957250, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743549178851x847080663521240200",true,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973660187-dc20171f-2e62-4f1a-8f19-5d4c43cc851b,2025-12-05 22:27:40.187000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1764893879099x465248075524681500, 1757438153395x416809556103947500, 1753985929691x853149258569598100, 1744157592334x292550965261606100, 1749580724532x760028975589297300, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1751319669665x621437589169731200, 1747184079669x994211808429350800, 1751425811600x127124815802215140, 1759153763139x433792388290277000, 1747216018889x770977089491677400, 1747170561218x640297169073643000, 1745273541628x945470626229355500, 1746827109704x963221719337950200, 1754505203290x671062062407191900, 1744751205492x235134337285239230, 1757355028996x505189727810192200, 1744740154739x566945822952470660, 1747221865162x703532834449508000, 1750783674403x491887953737125700, 1764342295066x618134664283571500, 1745528732739x896561533370513300, 1747415704843x665338483592092500, 1744907031541x119079844893356540, 1753911193017x504194995643152640, 1762889659042x996969350831174300, 1744643921578x315333816253624100, 1764781838221x716772635359430500, 1744748222708x779656090283929300, 1747848709032x210920410073364830, 1750784475796x702583457937545900, 1758312173588x895819358343598700, 1747183179554x540122160625888100, 1751744301621x758526182685981300, 1763509156539x144450665564595840, 1753909381745x872991521395046100, 1749057953945x756346430245684600, 1749068120323x412920063824988600, 1755533063776x956164571796881400, 1763148950401x545361905340972600, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1754927931120x470668069008822300, 1762364811793x796217509980630800, 1744398484109x785674167096991400, 1764711530894x480989914892320700, 1750423781412x480534435350699700, 1747827548541x313848517899538500, 1758147388607x898014240790697700, 1747864432460x772931238395911000, 1760458225389x690604949380638100, 1759423986281x805514757919405700, 1754084205128x675147807630683600, 1758120880051x675194275556497400, 1750783679107x801419812763124500, 1743547621069x279645472884266780, 1755621956288x571897163769246900, 1746938798847x931997689495082400, 1744579851707x640487742075829500, 1753135741395x558904608479141570, 1747420152884x437771544876149700, 1746635677548x343522492232585660, 1745597587022x519433479989605000, 1751749348389x952656707958261400, 1748389292320x918627677903932400, 1757369121056x350487849823425600, 1747165674437x491901038958021200, 1754081360962x724252535884739300, 1763408145585x201322720695875870, 1744743906400x631087870982087000, 1744737250347x219277345743008400, 1757437593796x460281345015416640, 1751224250248x539537516841198200, 1747398900475x598159844147748100, 1763569204895x378265538177280400, 1744282156200x727555159743162000, 1752182630575x854371423894944000, 1755271286521x378031808974615550, 1754949567759x639105313824555300, 1747594874125x270237571814453630, 1750784029587x963255839088365200, 1748581534531x956271769254002200, 1744175271939x575064790204550460, 1749173974503x736079030141835600, 1747163465846x476237095610093000, 1760118921086x941497076227920600, 1745533127765x291393362647413700, 1761762406893x958878656538368500, 1753982403438x535213824960417500, 1763672237927x725969385673238800, 1758568877707x715638242996164100, 1763305551668x997299018011994600, 1747185390251x665604546429507900, 1751402056748x637551618886434600, 1752717497153x537286585580736960, 1749742920378x965836759111504900, 1748365021326x105262688542451250, 1759930025997x126109694575208930, 1744319857648x144922844539837200, 1746631267951x741803061642879500, 1744134674881x127285411168640110, 1752687366861x422755081931784260, 1753465897836x101289632151690960, 1761044854709x307607562836745150, 1743549178851x847080663521240200, 1761762460002x434978052003146300, 1746855895334x711816173120128000, 1744397288473x909294892772270800, 1744736810207x919925185055488400, 1744335958024x226211831616957250, 1744391553368x301043576290850300, 1746467711533x453074785848415400, 1753374338412x209529915103450200, 1744760380914x558772773612561600, 1746548006831x128230088489826860, 1746843461447x686795565273950000, 1762957766158x632118084948257900, 1764963280733x431041418968701760, 1754624056001x759184470890143000, 1754941249648x796792188496967000, 1761930377989x951815782791809400, 1746765568691x979794717919274100, 1757720364741x595714121363069200, 1750436264420x989591292213482400, 1743547361284x291138005899707260, 1763255155587x707008769292458900",false,,,,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973793120-5074f096-55bd-4fad-abdc-2f27f188eec9,2025-12-05 22:29:53.120000+00:00,8178f8c0-dfbd-40de-933d-32b06eaa2ae9,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,profile,business_profile,1753374338412x209529915103450200,,,,,,,,,,,,,,,,,,,,,page
how_it_works,ajs-next-1764973490254-d6e8a6bd-89d3-42d5-b81b-949ab1c3da08,2025-12-05 22:24:50.254000+00:00,e8a6bd89-d332-45b8-9b94-9ab1c3da0858,how_it_works,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/how_it_works/1763035466790x921461012069749900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763035466790x921461012069749900,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,/how_it_works/1763035466790x921461012069749900,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1763035466790x921461012069749900,how_it_works,how_it_works,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973708649-c8c80509-2eaf-4705-bd44-ba4fc37989d8,2025-12-05 22:28:28.649000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1759153763139x433792388290277000, 1750783679107x801419812763124500, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1764781838221x716772635359430500, 1760118921086x941497076227920600, 1753465897836x101289632151690960, 1755621956288x571897163769246900, 1760458225389x690604949380638100, 1747864432460x772931238395911000, 1748365021326x105262688542451250, 1752687366861x422755081931784260, 1764342295066x618134664283571500, 1762271200864x775090106640580500, 1746855895334x711816173120128000, 1758312173588x895819358343598700, 1764963280733x431041418968701760, 1746938798847x931997689495082400, 1764893879099x465248075524681500, 1744643921578x315333816253624100, 1746843461447x686795565273950000, 1763672237927x725969385673238800, 1747415704843x665338483592092500, 1751749348389x952656707958261400, 1757720364741x595714121363069200, 1755271286521x378031808974615550, 1747170561218x640297169073643000, 1747848709032x210920410073364830, 1751224250248x539537516841198200, 1761762406893x958878656538368500, 1753909381745x872991521395046100, 1762957766158x632118084948257900, 1747165674437x491901038958021200, 1744743906400x631087870982087000, 1750783674403x491887953737125700, 1749057953945x756346430245684600, 1745533127765x291393362647413700, 1749580724532x760028975589297300, 1744391553368x301043576290850300, 1761044854709x307607562836745150, 1763148950401x545361905340972600, 1763305551668x997299018011994600, 1757355028996x505189727810192200, 1745597587022x519433479989605000, 1754081360962x724252535884739300, 1755533063776x956164571796881400, 1747183179554x540122160625888100, 1749173974503x736079030141835600, 1747184079669x994211808429350800, 1753985929691x853149258569598100, 1763408145585x201322720695875870, 1749742920378x965836759111504900, 1761930377989x951815782791809400, 1751319669665x621437589169731200, 1758568877707x715638242996164100, 1743547621069x279645472884266780, 1746765568691x979794717919274100, 1744760380914x558772773612561600, 1744175271939x575064790204550460, 1744260813114x505427712482621440, 1743549178851x847080663521240200, 1752182630575x854371423894944000, 1744579851707x640487742075829500, 1751402056748x637551618886434600, 1747185390251x665604546429507900, 1749068120323x412920063824988600, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1758147388607x898014240790697700, 1747594874125x270237571814453630, 1753911193017x504194995643152640, 1747827548541x313848517899538500, 1753982403438x535213824960417500, 1763509156539x144450665564595840, 1746635677548x343522492232585660, 1746631267951x741803061642879500, 1754941249648x796792188496967000, 1744751205492x235134337285239230, 1747420152884x437771544876149700, 1761919898226x928695665795906700, 1747398900475x598159844147748100, 1744397288473x909294892772270800, 1745528732739x896561533370513300, 1748581534531x956271769254002200, 1750784029587x963255839088365200, 1746827109704x963221719337950200, 1746467711533x453074785848415400, 1754084205128x675147807630683600, 1757437593796x460281345015416640, 1752717497153x537286585580736960, 1762889659042x996969350831174300, 1751425811600x127124815802215140, 1750423781412x480534435350699700, 1744282156200x727555159743162000, 1747163465846x476237095610093000, 1754949567759x639105313824555300, 1764711530894x480989914892320700, 1761762460002x434978052003146300, 1754505203290x671062062407191900, 1750436264420x989591292213482400, 1744134674881x127285411168640110, 1762364811793x796217509980630800, 1750784475796x702583457937545900, 1757369121056x350487849823425600, 1747221865162x703532834449508000, 1744157592334x292550965261606100, 1744737250347x219277345743008400, 1744319857648x144922844539837200, 1744907031541x119079844893356540, 1744740154739x566945822952470660, 1754927931120x470668069008822300, 1743547361284x291138005899707260, 1744335958024x226211831616957250, 1744736810207x919925185055488400, 1750785338983x949958887494882000, 1759423986281x805514757919405700, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1758120880051x675194275556497400, 1763255155587x707008769292458900, 1745273541628x945470626229355500, 1753135741395x558904608479141570, 1747216018889x770977089491677400, 1759930025997x126109694575208930, 1757438153395x416809556103947500, 1744398484109x785674167096991400, 1748389292320x918627677903932400",false,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973638112-ab91a56d-c8d6-4ddb-a30f-9a0df81c937d,2025-12-05 22:27:18.112000+00:00,1efaab91-a56d-48d6-9ddb-230f9a0df81c,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743547621069x279645472884266780, 1753374338412x209529915103450200, 1744579851707x640487742075829500, 1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1753982403438x535213824960417500, 1750436264420x989591292213482400",true,,,,,,,,,,,,,,,,,,,,impression
index,ajs-next-1764973476735-08ac1fef-e6a8-4635-9d16-7d1c92b47835,2025-12-05 22:24:36.735000+00:00,ac1fefe6-a8e6-459d-967d-1c92b47835c7,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973658453-a4955d34-c83f-4eda-9dcb-69c8d245dc20,2025-12-05 22:27:38.453000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,,true,,,sidebar,,,,,,,,,,,,,,,,,impression
profile,ajs-next-1764973580262-6dddfe0c-97cb-4601-9580-369afd0a9509,2025-12-05 22:26:20.262000+00:00,ddfe0c97-cb46-4155-8036-9afd0a9509c5,business_profile,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/business_profile/slider-artworks-1744335958024x226211831616957250,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/slider-artworks-1744335958024x226211831616957250,profile,business_profile,1744335958024x226211831616957250,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973611286-ce4aede4-c742-47d7-8b83-2033baa6c7e4,2025-12-05 22:26:51.286000+00:00,e9962451-ce4a-4de4-8742-77d78b832033,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,impression
index,ajs-next-1764973471223-af29af8e-3a1e-4300-abdb-3ef385beafc7,2025-12-05 22:24:31.223000+00:00,29af8e3a-1e93-40ab-9b3e-f385beafc70d,index,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1764973658759-c83f0eda-1dcb-49c8-9245-dc20171f2e62,2025-12-05 22:27:38.759000+00:00,a94f06f9-704f-4495-9d34-c83f0eda1dcb,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.175 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,1744335958024x226211831616957250,true,,,main_list,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973706223-daff40cc-0e56-4ca2-991b-c8c805092eaf,2025-12-05 22:28:26.223000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1759153763139x433792388290277000, 1750783679107x801419812763124500, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1764781838221x716772635359430500, 1760118921086x941497076227920600, 1753465897836x101289632151690960, 1755621956288x571897163769246900, 1760458225389x690604949380638100, 1747864432460x772931238395911000, 1748365021326x105262688542451250, 1752687366861x422755081931784260, 1764342295066x618134664283571500, 1762271200864x775090106640580500, 1746855895334x711816173120128000, 1758312173588x895819358343598700, 1764963280733x431041418968701760, 1746938798847x931997689495082400, 1764893879099x465248075524681500, 1744643921578x315333816253624100, 1746843461447x686795565273950000, 1763672237927x725969385673238800, 1747415704843x665338483592092500, 1751749348389x952656707958261400, 1757720364741x595714121363069200, 1755271286521x378031808974615550, 1747170561218x640297169073643000, 1747848709032x210920410073364830, 1751224250248x539537516841198200, 1761762406893x958878656538368500, 1753909381745x872991521395046100, 1762957766158x632118084948257900, 1747165674437x491901038958021200, 1744743906400x631087870982087000, 1750783674403x491887953737125700, 1749057953945x756346430245684600, 1745533127765x291393362647413700, 1749580724532x760028975589297300, 1744391553368x301043576290850300, 1761044854709x307607562836745150, 1763148950401x545361905340972600, 1763305551668x997299018011994600, 1757355028996x505189727810192200, 1745597587022x519433479989605000, 1754081360962x724252535884739300, 1755533063776x956164571796881400, 1747183179554x540122160625888100, 1749173974503x736079030141835600, 1747184079669x994211808429350800, 1753985929691x853149258569598100, 1763408145585x201322720695875870, 1749742920378x965836759111504900, 1761930377989x951815782791809400, 1751319669665x621437589169731200, 1758568877707x715638242996164100, 1743547621069x279645472884266780, 1746765568691x979794717919274100, 1744760380914x558772773612561600, 1744175271939x575064790204550460, 1744260813114x505427712482621440, 1743549178851x847080663521240200, 1752182630575x854371423894944000, 1744579851707x640487742075829500, 1751402056748x637551618886434600, 1747185390251x665604546429507900, 1749068120323x412920063824988600, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1758147388607x898014240790697700, 1747594874125x270237571814453630, 1753911193017x504194995643152640, 1747827548541x313848517899538500, 1753982403438x535213824960417500, 1763509156539x144450665564595840, 1746635677548x343522492232585660, 1746631267951x741803061642879500, 1754941249648x796792188496967000, 1744751205492x235134337285239230, 1747420152884x437771544876149700, 1761919898226x928695665795906700, 1747398900475x598159844147748100, 1744397288473x909294892772270800, 1745528732739x896561533370513300, 1748581534531x956271769254002200, 1750784029587x963255839088365200, 1746827109704x963221719337950200, 1746467711533x453074785848415400, 1754084205128x675147807630683600, 1757437593796x460281345015416640, 1752717497153x537286585580736960, 1762889659042x996969350831174300, 1751425811600x127124815802215140, 1750423781412x480534435350699700, 1744282156200x727555159743162000, 1747163465846x476237095610093000, 1754949567759x639105313824555300, 1764711530894x480989914892320700, 1761762460002x434978052003146300, 1754505203290x671062062407191900, 1750436264420x989591292213482400, 1744134674881x127285411168640110, 1762364811793x796217509980630800, 1750784475796x702583457937545900, 1757369121056x350487849823425600, 1747221865162x703532834449508000, 1744157592334x292550965261606100, 1744737250347x219277345743008400, 1744319857648x144922844539837200, 1744907031541x119079844893356540, 1744740154739x566945822952470660, 1754927931120x470668069008822300, 1743547361284x291138005899707260, 1744335958024x226211831616957250, 1744736810207x919925185055488400, 1750785338983x949958887494882000, 1759423986281x805514757919405700, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1758120880051x675194275556497400, 1763255155587x707008769292458900, 1745273541628x945470626229355500, 1753135741395x558904608479141570, 1747216018889x770977089491677400, 1759930025997x126109694575208930, 1757438153395x416809556103947500, 1744398484109x785674167096991400, 1748389292320x918627677903932400",false,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973708964-05092eaf-c705-4d44-ba4f-c37989d873c6,2025-12-05 22:28:28.964000+00:00,37bf1a4a-8597-4aff-80cc-0e568ca2191b,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.162 Safari/537.36",/search,,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1759153763139x433792388290277000, 1750783679107x801419812763124500, 1746548006831x128230088489826860, 1744748222708x779656090283929300, 1764781838221x716772635359430500, 1760118921086x941497076227920600, 1753465897836x101289632151690960, 1755621956288x571897163769246900, 1760458225389x690604949380638100, 1747864432460x772931238395911000, 1748365021326x105262688542451250, 1752687366861x422755081931784260, 1764342295066x618134664283571500, 1762271200864x775090106640580500, 1746855895334x711816173120128000, 1758312173588x895819358343598700, 1764963280733x431041418968701760, 1746938798847x931997689495082400, 1764893879099x465248075524681500, 1744643921578x315333816253624100, 1746843461447x686795565273950000, 1763672237927x725969385673238800, 1747415704843x665338483592092500, 1751749348389x952656707958261400, 1757720364741x595714121363069200, 1755271286521x378031808974615550, 1747170561218x640297169073643000, 1747848709032x210920410073364830, 1751224250248x539537516841198200, 1761762406893x958878656538368500, 1753909381745x872991521395046100, 1762957766158x632118084948257900, 1747165674437x491901038958021200, 1744743906400x631087870982087000, 1750783674403x491887953737125700, 1749057953945x756346430245684600, 1745533127765x291393362647413700, 1749580724532x760028975589297300, 1744391553368x301043576290850300, 1761044854709x307607562836745150, 1763148950401x545361905340972600, 1763305551668x997299018011994600, 1757355028996x505189727810192200, 1745597587022x519433479989605000, 1754081360962x724252535884739300, 1755533063776x956164571796881400, 1747183179554x540122160625888100, 1749173974503x736079030141835600, 1747184079669x994211808429350800, 1753985929691x853149258569598100, 1763408145585x201322720695875870, 1749742920378x965836759111504900, 1761930377989x951815782791809400, 1751319669665x621437589169731200, 1758568877707x715638242996164100, 1743547621069x279645472884266780, 1746765568691x979794717919274100, 1744760380914x558772773612561600, 1744175271939x575064790204550460, 1744260813114x505427712482621440, 1743549178851x847080663521240200, 1752182630575x854371423894944000, 1744579851707x640487742075829500, 1751402056748x637551618886434600, 1747185390251x665604546429507900, 1749068120323x412920063824988600, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1758147388607x898014240790697700, 1747594874125x270237571814453630, 1753911193017x504194995643152640, 1747827548541x313848517899538500, 1753982403438x535213824960417500, 1763509156539x144450665564595840, 1746635677548x343522492232585660, 1746631267951x741803061642879500, 1754941249648x796792188496967000, 1744751205492x235134337285239230, 1747420152884x437771544876149700, 1761919898226x928695665795906700, 1747398900475x598159844147748100, 1744397288473x909294892772270800, 1745528732739x896561533370513300, 1748581534531x956271769254002200, 1750784029587x963255839088365200, 1746827109704x963221719337950200, 1746467711533x453074785848415400, 1754084205128x675147807630683600, 1757437593796x460281345015416640, 1752717497153x537286585580736960, 1762889659042x996969350831174300, 1751425811600x127124815802215140, 1750423781412x480534435350699700, 1744282156200x727555159743162000, 1747163465846x476237095610093000, 1754949567759x639105313824555300, 1764711530894x480989914892320700, 1761762460002x434978052003146300, 1754505203290x671062062407191900, 1750436264420x989591292213482400, 1744134674881x127285411168640110, 1762364811793x796217509980630800, 1750784475796x702583457937545900, 1757369121056x350487849823425600, 1747221865162x703532834449508000, 1744157592334x292550965261606100, 1744737250347x219277345743008400, 1744319857648x144922844539837200, 1744907031541x119079844893356540, 1744740154739x566945822952470660, 1754927931120x470668069008822300, 1743547361284x291138005899707260, 1744335958024x226211831616957250, 1744736810207x919925185055488400, 1750785338983x949958887494882000, 1759423986281x805514757919405700, 1763569204895x378265538177280400, 1754624056001x759184470890143000, 1758120880051x675194275556497400, 1763255155587x707008769292458900, 1745273541628x945470626229355500, 1753135741395x558904608479141570, 1747216018889x770977089491677400, 1759930025997x126109694575208930, 1757438153395x416809556103947500, 1744398484109x785674167096991400, 1748389292320x918627677903932400",false,,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1764973610957-2451ce4a-ede4-4742-b7d7-8b832033baa6,2025-12-05 22:26:50.957000+00:00,e9962451-ce4a-4de4-8742-77d78b832033,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '139'}, {'brand': 'Not;A=Brand', 'version': '99'}]",False,Windows,,,,,,,,"1743549178851x847080663521240200, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1743547621069x279645472884266780",true,,,,,,,,,,,,,,,,,,,,impression
