category,name,anonymousId,userId,messageId,originalTimestamp,userAgent,page.path,page.referrer,page.search,page.title,page.url,path,referrer,search,title,url,category_properties,name_properties,business_id,location,sponsored_listing,button_name,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,traits,event_type
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565446253-961e9295-1eb1-4a8e-bc6b-06a136f9e43e,2026-04-30 16:10:46.253000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1751744301621x758526182685981300,main_list,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564435729-54115d60-fdf4-4167-8b94-fb12009804ba,2026-04-30 15:53:55.729000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/,https://coloradocatholics.biz/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,"1744335958024x226211831616957250, 1751744301621x758526182685981300, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1752717497153x537286585580736960, 1750436264420x989591292213482400, 1753374338412x209529915103450200",,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564886583-255c032f-d60c-4cc1-a5f5-bc431522b345,2026-04-30 16:01:26.583000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/homestead-direct-primary-care-1749057953945x756346430245684600,,,,,,,,1749057953945x756346430245684600,,,visit_website,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,button_click
profile,business_profile,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565403410-5a64840e-5e08-4f56-bb2f-e4bd09fb14c3,2026-04-30 16:10:03.410000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/my-fathers-house-inc-1750784475796x702583457937545900,profile,business_profile,1750784475796x702583457937545900,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,page
search,search,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564714128-97e2bb80-bd60-4f1e-91a4-dcd9996cff4d,2026-04-30 15:58:34.128000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,page
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564955958-197c0950-4e4c-4213-8933-7d56b8cab3a9,2026-04-30 16:02:35.958000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,sidebar,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565446564-92951eb1-ea8e-4c6b-86a1-36f9e43e9e86,2026-04-30 16:10:46.564000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,"1757437593796x460281345015416640, 1761762460002x434978052003146300, 1761762406893x958878656538368500, 1744743906400x631087870982087000, 1771436045389x658317953644361100, 1754084205128x675147807630683600, 1746843461447x686795565273950000, 1747185390251x665604546429507900, 1765399408996x262641226191956400, 1744736810207x919925185055488400, 1750783679107x801419812763124500, 1753909381745x872991521395046100, 1744175271939x575064790204550460, 1764711530894x480989914892320700, 1776373432940x530737443814194940, 1771517879190x523242735258870900, 1765001972595x338020444395840100, 1772482882558x843076024552954900, 1747864432460x772931238395911000, 1772982809798x739419868972941400, 1771021914207x198452557005754900, 1744282156200x727555159743162000, 1749068120323x412920063824988600, 1753374338412x209529915103450200, 1770755356265x111382421474427680, 1763148950401x545361905340972600, 1768427614253x929508274229176300, 1747415704843x665338483592092500, 1768426055630x579798080961828200, 1768584016102x834619843946063900, 1776360294100x840938158936498600, 1745597587022x519433479989605000, 1766070455303x639821695383855700, 1754624056001x759184470890143000, 1750784475796x702583457937545900, 1747848709032x210920410073364830, 1746855895334x711816173120128000, 1761044854709x307607562836745150, 1765991015203x350068785849064760, 1744398484109x785674167096991400, 1771538218470x758525499484679000, 1763255155587x707008769292458900, 1744907031541x119079844893356540, 1762957766158x632118084948257900, 1751425811600x127124815802215140, 1744397288473x909294892772270800, 1744319857648x144922844539837200, 1755533063776x956164571796881400, 1775058462201x523059865418210800, 1744579851707x640487742075829500, 1757438153395x416809556103947500, 1758312173588x895819358343598700, 1759930025997x126109694575208930, 1774573166178x561429420668618400, 1776552489781x780158200693874000, 1752717497153x537286585580736960, 1758120880051x675194275556497400, 1776102250538x198432379819539760, 1771433486472x495156137805681660, 1776210729408x448410210135887360, 1769635123521x385801932800474700, 1777321143190x321072500270616060, 1745528732739x896561533370513300, 1777405836126x277715594249416060, 1747184079669x994211808429350800, 1768581853937x610498789092930300, 1764342295066x618134664283571500, 1747170561218x640297169073643000, 1759153763139x433792388290277000, 1744157592334x292550965261606100, 1777042863057x294476376362385400, 1747827548541x313848517899538500, 1743547621069x279645472884266780, 1763672237927x725969385673238800, 1771545376609x752763268373144000, 1753911193017x504194995643152640, 1744391553368x301043576290850300, 1749057953945x756346430245684600, 1749173974503x736079030141835600, 1753985929691x853149258569598100, 1751319669665x621437589169731200, 1744134674881x127285411168640110, 1747594874125x270237571814453630, 1762364811793x796217509980630800, 1755621956288x571897163769246900, 1754941249648x796792188496967000, 1757355028996x505189727810192200, 1763305551668x997299018011994600, 1747183179554x540122160625888100, 1751749348389x952656707958261400, 1747216018889x770977089491677400, 1770152894907x464897480736850900, 1757369121056x350487849823425600, 1769719058268x843927058977011000, 1751744301621x758526182685981300, 1744748222708x779656090283929300, 1759423986281x805514757919405700, 1746635677548x343522492232585660, 1762271200864x775090106640580500, 1753982403438x535213824960417500, 1746631267951x741803061642879500, 1753465897836x101289632151690960, 1762889659042x996969350831174300, 1763509156539x144450665564595840, 1752687366861x422755081931784260, 1760118921086x941497076227920600, 1750423781412x480534435350699700, 1750784029587x963255839088365200, 1747420152884x437771544876149700, 1758568877707x715638242996164100, 1744751205492x235134337285239230, 1748365021326x105262688542451250, 1757720364741x595714121363069200, 1744740154739x566945822952470660, 1750783674403x491887953737125700, 1748581534531x956271769254002200, 1746938798847x931997689495082400, 1747165674437x491901038958021200, 1749580724532x760028975589297300, 1754949567759x639105313824555300, 1744335958024x226211831616957250, 1763408145585x201322720695875870, 1747221865162x703532834449508000, 1758147388607x898014240790697700, 1744643921578x315333816253624100, 1750436264420x989591292213482400, 1754505203290x671062062407191900, 1775244057768x699511577684581800, 1776360466250x658348247885801300, 1744260813114x505427712482621440, 1770943484557x164806709481949200, 1760458225389x690604949380638100, 1745533127765x291393362647413700, 1764781838221x716772635359430500, 1754927931120x470668069008822300, 1771003581692x955050931630977700, 1754081360962x724252535884739300, 1750785338983x949958887494882000, 1746827109704x963221719337950200, 1746548006831x128230088489826860, 1755271286521x378031808974615550, 1777042895042x187867473484191420, 1763569204895x378265538177280400, 1743549178851x847080663521240200, 1764893879099x465248075524681500, 1746765568691x979794717919274100, 1749742920378x965836759111504900, 1751224250248x539537516841198200, 1747163465846x476237095610093000, 1764963280733x431041418968701760, 1748389292320x918627677903932400, 1746467711533x453074785848415400, 1761930377989x951815782791809400, 1753135741395x558904608479141570, 1745273541628x945470626229355500, 1744760380914x558772773612561600, 1766011883106x917993758751800300, 1752182630575x854371423894944000, 1768238584049x399775147114029200, 1761919898226x928695665795906700, 1744737250347x219277345743008400, 1747398900475x598159844147748100, 1777052217878x935579896985562900, 1751402056748x637551618886434600, 1768844277981x664142917381285000",,false,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564749834-6f7f4574-2ac7-4bf5-a799-bd570ac3077c,2026-04-30 15:59:09.834000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1744579851707x640487742075829500,main_list,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565112360-3fdc53cd-127d-4dc6-907c-853f5ab4f6c8,2026-04-30 16:05:12.360000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/voda-cleaning-and-restoration-1744748222708x779656090283929300,,,,,,,,1744748222708x779656090283929300,,,visit_website,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,button_click
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564846193-2ac74bf5-6799-4d57-8ac3-077c60b3eda4,2026-04-30 16:00:46.193000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,1749057953945x756346430245684600,,false,more_info_text,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,button_click
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565412511-94f387c5-40ef-42ec-9ea4-ac0355f93b10,2026-04-30 16:10:12.511000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,,sidebar,true,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
search,search,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777564749204-2e7e3a78-6f7f-4574-aac7-4bf56799bd57,2026-04-30 15:59:09.204000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,page
,,4464c041-724b-4199-a3cc-4ea8f6858f8e,,ajs-next-1777565375051-e760cf54-e308-4bb5-8ca8-d5f20b268f01,2026-04-30 16:09:35.051000+00:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,,,,,,"1753982403438x535213824960417500, 1750423781412x480534435350699700, 1744398484109x785674167096991400, 1772982809798x739419868972941400, 1771538218470x758525499484679000, 1747594874125x270237571814453630, 1744737250347x219277345743008400, 1764342295066x618134664283571500, 1744579851707x640487742075829500, 1750783679107x801419812763124500, 1776102250538x198432379819539760, 1746938798847x931997689495082400, 1745273541628x945470626229355500, 1744740154739x566945822952470660, 1771545376609x752763268373144000, 1763408145585x201322720695875870, 1744157592334x292550965261606100, 1751402056748x637551618886434600, 1744335958024x226211831616957250, 1744260813114x505427712482621440, 1762364811793x796217509980630800, 1770755356265x111382421474427680, 1770943484557x164806709481949200, 1760118921086x941497076227920600, 1768238584049x399775147114029200, 1747165674437x491901038958021200, 1744736810207x919925185055488400, 1749173974503x736079030141835600, 1744760380914x558772773612561600, 1753909381745x872991521395046100, 1745597587022x519433479989605000, 1750436264420x989591292213482400, 1744748222708x779656090283929300, 1746635677548x343522492232585660, 1771003581692x955050931630977700, 1776360294100x840938158936498600, 1744643921578x315333816253624100, 1744391553368x301043576290850300, 1769635123521x385801932800474700, 1764963280733x431041418968701760, 1746467711533x453074785848415400, 1747170561218x640297169073643000, 1761762460002x434978052003146300, 1744319857648x144922844539837200, 1776210729408x448410210135887360, 1758147388607x898014240790697700, 1774573166178x561429420668618400, 1755621956288x571897163769246900, 1763148950401x545361905340972600, 1754949567759x639105313824555300, 1763672237927x725969385673238800, 1758120880051x675194275556497400, 1743549178851x847080663521240200, 1754505203290x671062062407191900, 1761930377989x951815782791809400, 1759423986281x805514757919405700, 1746855895334x711816173120128000, 1752687366861x422755081931784260, 1746843461447x686795565273950000, 1750783674403x491887953737125700, 1754624056001x759184470890143000, 1771433486472x495156137805681660, 1753911193017x504194995643152640, 1744282156200x727555159743162000, 1747864432460x772931238395911000, 1751224250248x539537516841198200, 1763509156539x144450665564595840, 1747183179554x540122160625888100, 1745528732739x896561533370513300, 1768844277981x664142917381285000, 1746548006831x128230088489826860, 1750784475796x702583457937545900, 1758568877707x715638242996164100, 1776552489781x780158200693874000, 1776373432940x530737443814194940, 1765001972595x338020444395840100, 1744751205492x235134337285239230, 1762271200864x775090106640580500, 1765399408996x262641226191956400, 1760458225389x690604949380638100, 1763255155587x707008769292458900, 1755533063776x956164571796881400, 1768427614253x929508274229176300, 1777321143190x321072500270616060, 1748389292320x918627677903932400, 1754084205128x675147807630683600, 1770152894907x464897480736850900, 1748365021326x105262688542451250, 1744175271939x575064790204550460, 1777042863057x294476376362385400, 1749068120323x412920063824988600, 1761919898226x928695665795906700, 1745533127765x291393362647413700, 1750784029587x963255839088365200, 1754927931120x470668069008822300, 1752182630575x854371423894944000, 1776360466250x658348247885801300, 1757437593796x460281345015416640, 1746827109704x963221719337950200, 1751749348389x952656707958261400, 1751744301621x758526182685981300, 1751425811600x127124815802215140, 1747216018889x770977089491677400, 1757720364741x595714121363069200, 1744134674881x127285411168640110, 1769719058268x843927058977011000, 1748581534531x956271769254002200, 1777405836126x277715594249416060, 1771021914207x198452557005754900, 1752717497153x537286585580736960, 1761044854709x307607562836745150, 1750785338983x949958887494882000, 1768584016102x834619843946063900, 1757438153395x416809556103947500, 1765991015203x350068785849064760, 1747184079669x994211808429350800, 1753465897836x101289632151690960, 1777042895042x187867473484191420, 1747848709032x210920410073364830, 1763305551668x997299018011994600, 1777052217878x935579896985562900, 1744743906400x631087870982087000, 1763569204895x378265538177280400, 1747163465846x476237095610093000, 1762889659042x996969350831174300, 1749057953945x756346430245684600, 1762957766158x632118084948257900, 1747221865162x703532834449508000, 1754941249648x796792188496967000, 1764711530894x480989914892320700, 1764781838221x716772635359430500, 1766070455303x639821695383855700, 1766011883106x917993758751800300, 1775058462201x523059865418210800, 1772482882558x843076024552954900, 1747415704843x665338483592092500, 1747398900475x598159844147748100, 1759930025997x126109694575208930, 1758312173588x895819358343598700, 1747420152884x437771544876149700, 1744397288473x909294892772270800, 1753985929691x853149258569598100, 1771517879190x523242735258870900, 1749580724532x760028975589297300, 1747185390251x665604546429507900, 1757355028996x505189727810192200, 1759153763139x433792388290277000, 1751319669665x621437589169731200, 1746765568691x979794717919274100, 1749742920378x965836759111504900, 1764893879099x465248075524681500, 1747827548541x313848517899538500, 1771436045389x658317953644361100, 1757369121056x350487849823425600, 1743547621069x279645472884266780, 1761762406893x958878656538368500, 1744907031541x119079844893356540, 1768426055630x579798080961828200, 1775244057768x699511577684581800, 1753374338412x209529915103450200, 1746631267951x741803061642879500, 1755271286521x378031808974615550, 1753135741395x558904608479141570, 1768581853937x610498789092930300, 1754081360962x724252535884739300",,false,,,"[{'brand': 'Google Chrome', 'version': '147'}, {'brand': 'Not.A/Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '147'}]",False,Windows,,impression
