messageId,name,originalTimestamp,anonymousId,category,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,input_value,input_num,input_name,sponsored_listing,traits,button_name,email,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,search_text,location,event_type
ajs-next-1778703182921-4873e448-a2ce-48e3-9ea5-7fcb59ece756,index,2026-05-13 20:13:02.921000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703241261-5c8680b8-7f8f-4fdd-8170-808e88b74eac,index,2026-05-13 20:14:01.261000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703378915-3b18fbcf-413c-4531-b507-6498524ee953,,2026-05-13 20:16:18.915000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1777321143190x321072500270616060, 1766011883106x917993758751800300, 1762364811793x796217509980630800, 1763255155587x707008769292458900, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1776373432940x530737443814194940, 1774573166178x561429420668618400, 1778185404695x597979725335827200, 1770152894907x464897480736850900, 1775244057768x699511577684581800, 1764963280733x431041418968701760, 1770943484557x164806709481949200, 1744397288473x909294892772270800",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778703211400-b9edf861-8518-4b5f-828f-81614211a652,,2026-05-13 20:13:31.400000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1770943484557x164806709481949200, 1753982403438x535213824960417500, 1751744301621x758526182685981300, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753374338412x209529915103450200",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778703378100-5b5f8c17-3b18-4bcf-813c-c531f5076498,,2026-05-13 20:16:18.100000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,true,,,,,,,,,,,,,,,,sidebar,impression
ajs-next-1778703241920-80b87f8f-2fdd-4170-808e-88b74eac32f4,,2026-05-13 20:14:01.920000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1771436045389x658317953644361100, 1753374338412x209529915103450200, 1751744301621x758526182685981300, 1770943484557x164806709481949200, 1753982403438x535213824960417500, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1744335958024x226211831616957250",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778703382665-fbcf413c-c531-4507-a498-524ee953e08e,,2026-05-13 20:16:22.665000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1777321143190x321072500270616060, 1766011883106x917993758751800300, 1762364811793x796217509980630800, 1763255155587x707008769292458900, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1776373432940x530737443814194940, 1774573166178x561429420668618400, 1778185404695x597979725335827200, 1770152894907x464897480736850900, 1775244057768x699511577684581800, 1764963280733x431041418968701760, 1770943484557x164806709481949200, 1744397288473x909294892772270800",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778703261712-6918c7ba-6afd-4a59-b6c7-bbeaea8651fb,,2026-05-13 20:14:21.712000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1778185404695x597979725335827200, 1775244057768x699511577684581800, 1746765568691x979794717919274100, 1749057953945x756346430245684600, 1763255155587x707008769292458900, 1774573166178x561429420668618400, 1777321143190x321072500270616060, 1770152894907x464897480736850900, 1776373432940x530737443814194940, 1764963280733x431041418968701760, 1744397288473x909294892772270800, 1770943484557x164806709481949200, 1762364811793x796217509980630800, 1766011883106x917993758751800300",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778703350140-3589cfbe-d1fd-4226-aba6-15ed8ae93151,,2026-05-13 20:15:50.140000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1749057953945x756346430245684600, 1774573166178x561429420668618400, 1777321143190x321072500270616060, 1744397288473x909294892772270800, 1770152894907x464897480736850900, 1764963280733x431041418968701760, 1766011883106x917993758751800300, 1762364811793x796217509980630800, 1776373432940x530737443814194940, 1778185404695x597979725335827200, 1763255155587x707008769292458900, 1775244057768x699511577684581800, 1746765568691x979794717919274100, 1770943484557x164806709481949200",,,,,,false,,,,,,,,,,,,,,,,,impression
ajs-next-1778703207066-6fe9b8ee-38e3-4fe0-afc3-b4d74f38bf29,start,2026-05-13 20:13:27.066000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,start,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,start,start,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703183231-ce28e31e-a57f-4b59-ace7-5641ebc8136b,,2026-05-13 20:13:03.231000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1752717497153x537286585580736960",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778703362685-94c49c36-408e-46e3-af52-43203e6d02b6,business_profile,2026-05-13 20:16:02.685000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,profile,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/low-cost-mortgage-loans-1778185404695x597979725335827200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/low-cost-mortgage-loans-1778185404695x597979725335827200,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/business_profile/low-cost-mortgage-loans-1778185404695x597979725335827200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/low-cost-mortgage-loans-1778185404695x597979725335827200,1778185404695x597979725335827200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703418961-f8ff17ef-fa56-44d3-8053-c54399886bec,,2026-05-13 20:16:58.961000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1753374338412x209529915103450200,,,,,,true,,,,,,,,,,,,,,,,main_list,impression
ajs-next-1778703260792-a06db3b3-dbfb-4918-87ba-6afd8a5936c7,search,2026-05-13 20:14:20.792000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,search,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703210841-7cdfb9ed-f861-4518-bb5f-c28f81614211,index,2026-05-13 20:13:30.841000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,index,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703261096-b3b3dbfb-6918-47ba-aafd-8a5936c7bbea,,2026-05-13 20:14:21.096000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,true,,,,,,,,,,,,,,,,sidebar,impression
ajs-next-1778703183000-48a2ce28-e31e-457f-8b59-ece75641ebc8,,2026-05-13 20:13:03+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,"1753374338412x209529915103450200, 1744335958024x226211831616957250, 1771436045389x658317953644361100, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1770943484557x164806709481949200, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1752717497153x537286585580736960",,,,,,true,,,,,,,,,,,,,,,,,impression
ajs-next-1778703219179-e8298964-7043-41b0-9931-0d560143e99a,business_profile,2026-05-13 20:13:39.179000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,profile,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/fidelis-catholic-credit-union-1753982403438x535213824960417500,1753982403438x535213824960417500,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703349212-7d193f08-b05c-4589-8fbe-d1fdf2262ba6,search,2026-05-13 20:15:49.212000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,search,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703377797-4d975b5f-8c17-4b18-bbcf-413cc531f507,search,2026-05-13 20:16:17.797000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,search,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703386341-bc4be8ae-b77f-4261-a6ce-b997bd5d162d,business_profile,2026-05-13 20:16:26.341000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,profile,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/heartland-connect-1770152894907x464897480736850900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/heartland-connect-1770152894907x464897480736850900,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/business_profile/heartland-connect-1770152894907x464897480736850900,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/heartland-connect-1770152894907x464897480736850900,1770152894907x464897480736850900,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703258818-2fdd0170-808e-48b7-8eac-32f42dc73648,,2026-05-13 20:14:18.818000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorado springs,,search
ajs-next-1778703329972-c7ba6afd-8a59-46c7-bbea-ea8651fb7931,,2026-05-13 20:15:29.972000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1770943484557x164806709481949200,,,,,,true,,more_info,,,,,,,,,,,,,,main_sponsor,button_click
ajs-next-1778703205518-e31ea57f-cb59-4ce7-9641-ebc8136bfcdb,,2026-05-13 20:13:25.518000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,list_your_business,,,,,,,,,,,,,,main_page,button_click
ajs-next-1778703417970-50d5f8ff-17ef-4a56-94d3-c053c5439988,,2026-05-13 20:16:57.970000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,true,,,,,,,,,,,,,,,,sidebar,impression
ajs-next-1778703258501-7f8f2fdd-0170-408e-88b7-4eac32f42dc7,,2026-05-13 20:14:18.501000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,button_click
ajs-next-1778703261403-dbfb6918-c7ba-4afd-8a59-36c7bbeaea86,,2026-05-13 20:14:21.403000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1770943484557x164806709481949200,,,,,,true,,,,,,,,,,,,,,,,main_list,impression
ajs-next-1778703330941-c9d47528-32f2-4e86-a0b7-950d368e53cc,business_profile,2026-05-13 20:15:30.941000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,profile,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/the-foote-group-keller-williams-aspire-1770943484557x164806709481949200,1770943484557x164806709481949200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703378403-8c173b18-fbcf-413c-8531-f5076498524e,,2026-05-13 20:16:18.403000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1750436264420x989591292213482400,,,,,,true,,,,,,,,,,,,,,,,main_list,impression
ajs-next-1778703217538-f8618518-fb5f-428f-8161-4211a6520a95,,2026-05-13 20:13:37.538000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1753982403438x535213824960417500,,,,,,true,,more_info,,,,,,,,,,,,,,,button_click
ajs-next-1778703417276-917550d5-f8ff-47ef-ba56-d4d3c053c543,search,2026-05-13 20:16:57.276000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,search,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1778703349828-b05c3589-cfbe-41fd-b226-2ba615ed8ae9,,2026-05-13 20:15:49.828000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,1744579851707x640487742075829500,,,,,,true,,,,,,,,,,,,,,,,main_list,impression
ajs-next-1778703349518-3f08b05c-3589-4fbe-91fd-f2262ba615ed,,2026-05-13 20:15:49.518000+00:00,73e448a2-ce28-431e-a57f-cb59ece75641,,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=Colorado%20springs&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Colorado%20springs&category=,"[{'brand': 'Chromium', 'version': '148'}, {'brand': 'Google Chrome', 'version': '148'}, {'brand': 'Not/A)Brand', 'version': '99'}]",True,Android,,,,,,,,,,,,true,,,,,,,,,,,,,,,,sidebar,impression
