category,originalTimestamp,messageId,userId,anonymousId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,category_properties,name_properties,button_name,business_id,sponsored_listing,search_text,location,event_type
,2026-03-14 17:04:51.087000+00:00,ajs-next-1773507891087-62138174-da93-4efa-bf7a-41efd4019252,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:05:33.201000+00:00,ajs-next-1773507933201-d4019252-7231-4931-9b46-f7b521f74f71,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:04:18.485000+00:00,ajs-next-1773507858485-67e02929-cfe0-4282-9bf9-62138174da93,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:07:35.935000+00:00,ajs-next-1773508055935-aae6731a-78c2-49e9-a428-a476673da2b7,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,profile_arrow,1747184079669x994211808429350800,false,,,button_click
,2026-03-14 17:09:14.883000+00:00,ajs-next-1773508154883-52b42aed-737a-46ca-8fa0-033ff707471e,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,true,,sidebar,impression
search,2026-03-14 17:03:33.001000+00:00,ajs-next-1773507813001-a96cf79d-db09-4148-ba30-a1f4dd6d67e0,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,page
,2026-03-14 17:06:10.996000+00:00,ajs-next-1773507970996-f7b521f7-4f71-48b9-9cb3-1503156bb47a,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:02:57.082000+00:00,ajs-next-1773507777082-a5e681dd-4cc6-4afd-95b2-4d0e06751566,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:05:57.011000+00:00,ajs-next-1773507957011-7231b931-1b46-47b5-a1f7-4f7108b95cb3,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:10:12.421000+00:00,ajs-next-1773508212421-dbbc8f94-0c34-42f7-86f9-67c48663b304,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,true,,sidebar,impression
,2026-03-14 17:02:53.560000+00:00,ajs-next-1773507773560-3380a5e6-81dd-4cc6-bafd-95b24d0e0675,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:03:04.739000+00:00,ajs-next-1773507784739-4cc6fafd-95b2-4d0e-8675-15660f6ba2ad,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:06:41.445000+00:00,ajs-next-1773508001445-6779da7f-281b-4710-ac28-aae6731a78c2,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
profile,2026-03-14 17:03:13.956000+00:00,ajs-next-1773507793956-5343b669-7ff8-4482-8a75-e296e4cfc205,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/laymans-flame-1751744301621x758526182685981300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/laymans-flame-1751744301621x758526182685981300,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/business_profile/laymans-flame-1751744301621x758526182685981300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/laymans-flame-1751744301621x758526182685981300,profile,business_profile,,1751744301621x758526182685981300,,,,page
,2026-03-14 17:02:33.165000+00:00,ajs-next-1773507753165-c0ad7663-ac25-4490-95bd-f85a3380a5e6,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:03:33.307000+00:00,ajs-next-1773507813307-f79ddb09-d148-4a30-a1f4-dd6d67e02929,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,,true,,sidebar,impression
,2026-03-14 17:03:43.281000+00:00,ajs-next-1773507823281-7a30a1f4-dd6d-47e0-a929-cfe012829bf9,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:02:47.149000+00:00,ajs-next-1773507767149-15bdf85a-3380-45e6-81dd-4cc6fafd95b2,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:03:01.193000+00:00,ajs-next-1773507781193-81dd4cc6-fafd-45b2-8d0e-067515660f6b,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:02:50.211000+00:00,ajs-next-1773507770211-f85a3380-a5e6-41dd-8cc6-fafd95b24d0e,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:02:21.923000+00:00,ajs-next-1773507741923-154b1618-8b3b-40ad-b663-ac25749015bd,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:09:40.025000+00:00,ajs-next-1773508180025-7a4f71a4-cfc7-40dc-942e-46e5346b720b,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,"1744157592334x292550965261606100, 1750423781412x480534435350699700, 1758147388607x898014240790697700, 1744643921578x315333816253624100, 1772482882558x843076024552954900, 1748389292320x918627677903932400, 1757437593796x460281345015416640, 1759930025997x126109694575208930, 1763148950401x545361905340972600, 1744335958024x226211831616957250, 1754624056001x759184470890143000, 1744737250347x219277345743008400, 1747420152884x437771544876149700, 1768844277981x664142917381285000, 1744760380914x558772773612561600, 1751749348389x952656707958261400, 1764342295066x618134664283571500, 1769635123521x385801932800474700, 1768581853937x610498789092930300, 1758312173588x895819358343598700, 1751224250248x539537516841198200, 1757355028996x505189727810192200, 1746765568691x979794717919274100, 1769719058268x843927058977011000, 1746631267951x741803061642879500, 1762271200864x775090106640580500, 1747398900475x598159844147748100, 1746843461447x686795565273950000, 1762364811793x796217509980630800, 1763569204895x378265538177280400, 1765991015203x350068785849064760, 1744134674881x127285411168640110, 1747165674437x491901038958021200, 1757369121056x350487849823425600, 1764711530894x480989914892320700, 1771433486472x495156137805681660, 1771545376609x752763268373144000, 1744397288473x909294892772270800, 1753909381745x872991521395046100, 1761762406893x958878656538368500, 1745597587022x519433479989605000, 1753465897836x101289632151690960, 1762889659042x996969350831174300, 1743549178851x847080663521240200, 1746548006831x128230088489826860, 1768584016102x834619843946063900, 1752717497153x537286585580736960, 1748581534531x956271769254002200, 1754081360962x724252535884739300, 1747864432460x772931238395911000, 1744319857648x144922844539837200, 1744748222708x779656090283929300, 1747170561218x640297169073643000, 1754084205128x675147807630683600, 1744282156200x727555159743162000, 1762957766158x632118084948257900, 1744751205492x235134337285239230, 1753911193017x504194995643152640, 1768238584049x399775147114029200, 1746855895334x711816173120128000, 1754505203290x671062062407191900, 1763255155587x707008769292458900, 1747185390251x665604546429507900, 1772982809798x739419868972941400, 1753985929691x853149258569598100, 1744740154739x566945822952470660, 1770755356265x111382421474427680, 1758120880051x675194275556497400, 1744391553368x301043576290850300, 1750784475796x702583457937545900, 1764893879099x465248075524681500, 1771517879190x523242735258870900, 1750783679107x801419812763124500, 1746938798847x931997689495082400, 1751319669665x621437589169731200, 1752687366861x422755081931784260, 1753135741395x558904608479141570, 1750785338983x949958887494882000, 1753374338412x209529915103450200, 1748365021326x105262688542451250, 1747594874125x270237571814453630, 1744743906400x631087870982087000, 1768426055630x579798080961828200, 1752182630575x854371423894944000, 1747221865162x703532834449508000, 1751744301621x758526182685981300, 1744736810207x919925185055488400, 1743547621069x279645472884266780, 1771538218470x758525499484679000, 1747216018889x770977089491677400, 1757438153395x416809556103947500, 1749173974503x736079030141835600, 1764963280733x431041418968701760, 1744260813114x505427712482621440, 1745273541628x945470626229355500, 1760458225389x690604949380638100, 1770943484557x164806709481949200, 1746467711533x453074785848415400, 1745528732739x896561533370513300, 1758568877707x715638242996164100, 1757720364741x595714121363069200, 1749580724532x760028975589297300, 1766011883106x917993758751800300, 1749742920378x965836759111504900, 1760118921086x941497076227920600, 1759153763139x433792388290277000, 1753982403438x535213824960417500, 1754927931120x470668069008822300, 1761930377989x951815782791809400, 1759423986281x805514757919405700, 1744398484109x785674167096991400, 1747415704843x665338483592092500, 1745533127765x291393362647413700, 1765001972595x338020444395840100, 1754941249648x796792188496967000, 1749057953945x756346430245684600, 1744175271939x575064790204550460, 1747184079669x994211808429350800, 1744907031541x119079844893356540, 1755533063776x956164571796881400, 1765399408996x262641226191956400, 1747827548541x313848517899538500, 1750784029587x963255839088365200, 1766070455303x639821695383855700, 1749068120323x412920063824988600, 1746635677548x343522492232585660, 1763408145585x201322720695875870, 1754949567759x639105313824555300, 1761044854709x307607562836745150, 1747163465846x476237095610093000, 1761762460002x434978052003146300, 1750436264420x989591292213482400, 1764781838221x716772635359430500, 1763672237927x725969385673238800, 1761919898226x928695665795906700, 1768427614253x929508274229176300, 1771021914207x198452557005754900, 1755621956288x571897163769246900, 1771436045389x658317953644361100, 1755271286521x378031808974615550, 1751425811600x127124815802215140, 1771003581692x955050931630977700, 1746827109704x963221719337950200, 1747848709032x210920410073364830, 1763509156539x144450665564595840, 1750783674403x491887953737125700, 1751402056748x637551618886434600, 1763305551668x997299018011994600, 1744579851707x640487742075829500, 1770152894907x464897480736850900, 1747183179554x540122160625888100",false,,,impression
,2026-03-14 17:09:15.189000+00:00,ajs-next-1773508155189-2aed737a-d6ca-4fa0-833f-f707471e428f,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,,1743547621069x279645472884266780,true,,main_list,impression
,2026-03-14 17:06:21.456000+00:00,ajs-next-1773507981456-08b95cb3-1503-456b-b47a-6779da7f281b,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
search,2026-03-14 17:09:39.070000+00:00,ajs-next-1773508179070-9a7633cd-0cb0-4a4f-b1a4-cfc700dcd42e,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,search,search,,,,,,page
,2026-03-14 17:05:14.485000+00:00,ajs-next-1773507914485-da934efa-bf7a-41ef-9401-92527231b931,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:06:17.169000+00:00,ajs-next-1773507977169-4f7108b9-5cb3-4503-956b-b47a6779da7f,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:06:35.121000+00:00,ajs-next-1773507995121-156bb47a-6779-4a7f-a81b-17102c28aae6,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:06:03.747000+00:00,ajs-next-1773507963747-b9311b46-f7b5-41f7-8f71-08b95cb31503,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,map_maker,,,,,button_click
,2026-03-14 17:07:59.217000+00:00,ajs-next-1773508079217-ade1534b-d4d3-4dde-9ff6-920fad156a37,,d918f347-eb14-4eb2-a18e-6f5e1d834b86,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/ivory-holsters-llc-1747184079669x994211808429350800,"[{'brand': 'Not:A-Brand', 'version': '99'}, {'brand': 'Google Chrome', 'version': '145'}, {'brand': 'Chromium', 'version': '145'}]",False,Windows,,,,,,,,visit_website,1747184079669x994211808429350800,,,,button_click
