messageId,originalTimestamp,anonymousId,userId,userAgent,page.path,page.referrer,page.search,page.title,page.url,business_id,sponsored_listing,category,name,path,referrer,search,title,url,category_properties,name_properties,traits,input_num,input_name,input_value,button_name,location,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,email,search_text,userAgentData.brands,userAgentData.mobile,userAgentData.platform,event_type
ajs-next-1763331380090-72330060-4c4e-47ee-9421-2296dece7361,2025-11-16 22:16:20.090000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331380807-4c4ea7ee-d421-4296-9ece-7361b83ab35c,2025-11-16 22:16:20.807000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1744335958024x226211831616957250,true,,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331412159-b99a8ed5-9202-47f7-a80e-e7ff50758562,2025-11-16 22:16:52.159000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,search,search,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331412464-8ed59202-67f7-480e-a7ff-50758562f7ee,2025-11-16 22:16:52.464000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,true,,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331322287-b67d1f25-7819-4af9-88a1-94eb9e62bca7,2025-11-16 22:15:22.287000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331400873-54d891ff-76d4-4610-a448-228734a80006,2025-11-16 22:16:40.873000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/pelican-tea-bookbinding-and-art-1744319857648x144922844539837200,1744319857648x144922844539837200,,,,,,,,,,,,,,,visit_website,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,button_click
ajs-next-1763331296885-67c1f0dc-ff59-437e-a69d-f0fd0a9982ca,2025-11-16 22:14:56.885000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,index,index,/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,index,index,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331322775-1f257819-2af9-48a1-94eb-9e62bca7dcf3,2025-11-16 22:15:22.775000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/,https://www.google.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1744335958024x226211831616957250, 1743547621069x279645472884266780, 1758312173588x895819358343598700, 1753374338412x209529915103450200, 1753982403438x535213824960417500, 1750436264420x989591292213482400, 1743549178851x847080663521240200, 1752717497153x537286585580736960",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331473803-65ea9a14-6b89-4725-a7f2-7ccc54d88a1a,2025-11-16 22:17:53.803000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,1761930377989x951815782791809400,,profile,business_profile,/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,profile,business_profile,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331482030-6c34a3a2-d3f8-41f2-a796-9348c5d0e24b,2025-11-16 22:18:02.030000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/1000-good-books-project-1747165674437x491901038958021200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/1000-good-books-project-1747165674437x491901038958021200,1747165674437x491901038958021200,,profile,business_profile,/business_profile/1000-good-books-project-1747165674437x491901038958021200,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/1000-good-books-project-1747165674437x491901038958021200,profile,business_profile,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763331412870-920267f7-680e-47ff-9075-8562f7ee0717,2025-11-16 22:16:52.870000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,1743547621069x279645472884266780,true,,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331413192-67f7680e-e7ff-4075-8562-f7ee07173707,2025-11-16 22:16:53.192000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"1762889659042x996969350831174300, 1745528732739x896561533370513300, 1753465897836x101289632151690960, 1750783679107x801419812763124500, 1755621956288x571897163769246900, 1750784029587x963255839088365200, 1744760380914x558772773612561600, 1746467711533x453074785848415400, 1745533127765x291393362647413700, 1761044854709x307607562836745150, 1752687366861x422755081931784260, 1759930025997x126109694575208930, 1747183179554x540122160625888100, 1747221865162x703532834449508000, 1747184079669x994211808429350800, 1759423986281x805514757919405700, 1746827109704x963221719337950200, 1750785338983x949958887494882000, 1757438153395x416809556103947500, 1746765568691x979794717919274100, 1763305551668x997299018011994600, 1750423781412x480534435350699700, 1744736810207x919925185055488400, 1744260813114x505427712482621440, 1747170561218x640297169073643000, 1750784475796x702583457937545900, 1751319669665x621437589169731200, 1763148950401x545361905340972600, 1754081360962x724252535884739300, 1747827548541x313848517899538500, 1751224250248x539537516841198200, 1755271286521x378031808974615550, 1745273541628x945470626229355500, 1754624056001x759184470890143000, 1747165674437x491901038958021200, 1761762460002x434978052003146300, 1763255155587x707008769292458900, 1744398484109x785674167096991400, 1744743906400x631087870982087000, 1759153763139x433792388290277000, 1746631267951x741803061642879500, 1744751205492x235134337285239230, 1744748222708x779656090283929300, 1753135741395x558904608479141570, 1744737250347x219277345743008400, 1749057953945x756346430245684600, 1746548006831x128230088489826860, 1744319857648x144922844539837200, 1754505203290x671062062407191900, 1761762406893x958878656538368500, 1753982403438x535213824960417500, 1754941249648x796792188496967000, 1757355028996x505189727810192200, 1760118921086x941497076227920600, 1751749348389x952656707958261400, 1744740154739x566945822952470660, 1743547361284x291138005899707260, 1762364811793x796217509980630800, 1744134674881x127285411168640110, 1750436264420x989591292213482400, 1758312173588x895819358343598700, 1757720364741x595714121363069200, 1744391553368x301043576290850300, 1760458225389x690604949380638100, 1743547621069x279645472884266780, 1749173974503x736079030141835600, 1748581534531x956271769254002200, 1757369121056x350487849823425600, 1748365021326x105262688542451250, 1747163465846x476237095610093000, 1751425811600x127124815802215140, 1747848709032x210920410073364830, 1754949567759x639105313824555300, 1747185390251x665604546429507900, 1746855895334x711816173120128000, 1757437593796x460281345015416640, 1744397288473x909294892772270800, 1747864432460x772931238395911000, 1761930377989x951815782791809400, 1754084205128x675147807630683600, 1744579851707x640487742075829500, 1751744301621x758526182685981300, 1753909381745x872991521395046100, 1755533063776x956164571796881400, 1744643921578x315333816253624100, 1753911193017x504194995643152640, 1758120880051x675194275556497400, 1758568877707x715638242996164100, 1743549178851x847080663521240200, 1762957766158x632118084948257900, 1749580724532x760028975589297300, 1744335958024x226211831616957250, 1750783674403x491887953737125700, 1746843461447x686795565273950000, 1751402056748x637551618886434600, 1744907031541x119079844893356540, 1762271200864x775090106640580500, 1744175271939x575064790204550460, 1754927931120x470668069008822300, 1749742920378x965836759111504900, 1747216018889x770977089491677400, 1749068120323x412920063824988600, 1752182630575x854371423894944000, 1744157592334x292550965261606100, 1746938798847x931997689495082400, 1753374338412x209529915103450200, 1747415704843x665338483592092500, 1758147388607x898014240790697700, 1746635677548x343522492232585660, 1744282156200x727555159743162000, 1745597587022x519433479989605000, 1752717497153x537286585580736960, 1747420152884x437771544876149700, 1761919898226x928695665795906700, 1747594874125x270237571814453630, 1748389292320x918627677903932400, 1753985929691x853149258569598100, 1747398900475x598159844147748100",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,impression
ajs-next-1763331610033-9a146b89-d725-47f2-bccc-54d88a1adb95,2025-11-16 22:20:10.033000+00:00,704a8c5e-0dbc-449b-bcd1-0726919d9468,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/grow-the-kingdom-fitness-gym-1761930377989x951815782791809400,1761930377989x951815782791809400,,,,,,,,,,,,,,,visit_website,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,button_click
ajs-next-1763344996141-9f44a05a-12c5-4dc3-ad43-ad94bafdbf51,2025-11-17 02:03:16.141000+00:00,44a05a12-c59d-436d-83ad-94bafdbf514b,,meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler),/about_us/1762907246019x694889292525871400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762907246019x694889292525871400,,,about_us,about_us,/about_us/1762907246019x694889292525871400,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/about_us/1762907246019x694889292525871400,about_us,about_us,,,,,,,,,,,,,,,,,,,,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'HeadlessChrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,page
ajs-next-1763349024699-aef6a124-441b-4cd7-8f0c-a8560bb36c0f,2025-11-17 03:10:24.699000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1758312173588x895819358343598700, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763349030325-bcd7cf0c-a856-4bb3-ac0f-3d9ac8183e9b,2025-11-17 03:10:30.325000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloth,,,,search
ajs-next-1763349024769-a124441b-bcd7-4f0c-a856-0bb36c0f3d9a,2025-11-17 03:10:24.769000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/,https://duckduckgo.com/,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"1744579851707x640487742075829500, 1750436264420x989591292213482400, 1752717497153x537286585580736960, 1744335958024x226211831616957250, 1758312173588x895819358343598700, 1743549178851x847080663521240200, 1753374338412x209529915103450200, 1743547621069x279645472884266780, 1753982403438x535213824960417500",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763349127143-bcd07a45-432f-4695-a8c2-09e1453f80d5,2025-11-17 03:12:07.143000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=&category=Health%20%26%20Wellness,,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763349153592-b25fb594-5205-4ab8-b5eb-847b7bb497b3,2025-11-17 03:12:33.592000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,1753374338412x209529915103450200,true,,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,impression
ajs-next-1763349128382-28c209e1-453f-40d5-97c8-5cfcc3250dcd,2025-11-17 03:12:08.382000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Shirts&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Shirts&category=Health%20%26%20Wellness,,true,,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,impression
ajs-next-1763349142773-5cfcc325-0dcd-4cd2-a25f-688c5506f509,2025-11-17 03:12:22.773000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,true,,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,impression
ajs-next-1763349144229-5506f509-1762-44aa-9f98-cebb0fc0ada6,2025-11-17 03:12:24.229000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,,,,,,,,,,,,,,,,main_search,,,,,,,,,,,,,Clothes,,,,search
ajs-next-1763349153867-5205dab8-f5eb-447b-bbb4-97b3026a9834,2025-11-17 03:12:33.867000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Cloth&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Cloth&category=,,true,,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,impression
ajs-next-1763349037493-0c001c97-cbfb-467a-bbe9-024eba8a9e62,2025-11-17 03:10:37.493000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Cloth&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Cloth&category=,,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763349039049-024eba8a-9e62-4977-83df-0654692dbcd0,2025-11-17 03:10:39.049000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,1762364811793x796217509980630800,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763349142807-c3250dcd-dcd2-425f-a88c-5506f5091762,2025-11-17 03:12:22.807000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763349143109-dcd2225f-688c-4506-b509-176254aa1f98,2025-11-17 03:12:23.109000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,,,,,,,,,,,,,,,,main_search,,,,,,,,,,,,,Clothes,,,,search
ajs-next-1763349038126-cbfb667a-7be9-424e-ba8a-9e62697703df,2025-11-17 03:10:38.126000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
ajs-next-1763349128700-09e1453f-80d5-47c8-9cfc-c3250dcddcd2,2025-11-17 03:12:08.700000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Shirts&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Shirts&category=Health%20%26%20Wellness,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,impression
ajs-next-1763349038737-7be9024e-ba8a-4e62-a977-03df0654692d,2025-11-17 03:10:38.737000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,1753374338412x209529915103450200,true,,,,,,,,,,,,,,,main_list,,,,,,,,,,,,,,,,,impression
ajs-next-1763349141837-453f80d5-57c8-4cfc-8325-0dcddcd2225f,2025-11-17 03:12:21.837000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Shirts&category=Health%20%26%20Wellness,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Shirts&category=Health%20%26%20Wellness,,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763349143922-688c5506-f509-4762-94aa-1f98cebb0fc0,2025-11-17 03:12:23.922000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,,,,,,,,,,,,,,,search,,,,,,,,,,,,,,,,,,button_click
ajs-next-1763349038431-667a7be9-024e-4a8a-9e62-697703df0654,2025-11-17 03:10:38.431000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothing&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothing&category=,,true,,,,,,,,,,,,,,,sidebar,,,,,,,,,,,,,,,,,impression
ajs-next-1763349142469-57c85cfc-c325-4dcd-9cd2-225f688c5506,2025-11-17 03:12:22.469000+00:00,133faef6-a124-441b-bcd7-cf0ca8560bb3,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1",/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,,,search,search,/search,https://coloradocatholicbusinessdirectory.com/,?query=Clothes&category=,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search?query=Clothes&category=,search,search,,,,,,,,,,,,,,,,,,,,,,,page
