messageId,userId,originalTimestamp,anonymousId,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,button_name,location,search_text,category,traits,name,path,referrer,search,title,url,business_id,category_properties,name_properties,sponsored_listing,email,address,other_category,city,description,display_email,business_name,main_category,parish,phone,sub_category,website,input_value,input_num,input_name,event_type
ajs-next-1762888819835-8733a313-de1d-42db-8e02-069310fc0f1b,,2025-11-11 19:20:19.835000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,,,,,,,,,"1758568877707x715638242996164100, 1757369121056x350487849823425600, 1762271200864x775090106640580500, 1761919898226x928695665795906700, 1752717497153x537286585580736960, 1747163465846x476237095610093000, 1744134674881x127285411168640110, 1745597587022x519433479989605000, 1747216018889x770977089491677400, 1752687366861x422755081931784260, 1755533063776x956164571796881400, 1751224250248x539537516841198200, 1762364811793x796217509980630800, 1744175271939x575064790204550460, 1746467711533x453074785848415400, 1745533127765x291393362647413700, 1755271286521x378031808974615550, 1747848709032x210920410073364830, 1761930377989x951815782791809400, 1749580724532x760028975589297300, 1746843461447x686795565273950000, 1746635677548x343522492232585660, 1744748222708x779656090283929300, 1749742920378x965836759111504900, 1761762406893x958878656538368500, 1747864432460x772931238395911000, 1746765568691x979794717919274100, 1746855895334x711816173120128000, 1754624056001x759184470890143000, 1744391553368x301043576290850300, 1743549178851x847080663521240200, 1751425811600x127124815802215140, 1754941249648x796792188496967000, 1751744301621x758526182685981300, 1757720364741x595714121363069200, 1749173974503x736079030141835600, 1747420152884x437771544876149700, 1744397288473x909294892772270800, 1757437593796x460281345015416640, 1753374338412x209529915103450200, 1750436264420x989591292213482400, 1750785338983x949958887494882000, 1744260813114x505427712482621440, 1746938798847x931997689495082400, 1747185390251x665604546429507900, 1758147388607x898014240790697700, 1744736810207x919925185055488400, 1755621956288x571897163769246900, 1748581534531x956271769254002200, 1749068120323x412920063824988600, 1754084205128x675147807630683600, 1753465897836x101289632151690960, 1744737250347x219277345743008400, 1743547361284x291138005899707260, 1750784475796x702583457937545900, 1760458225389x690604949380638100, 1747170561218x640297169073643000, 1744282156200x727555159743162000, 1758120880051x675194275556497400, 1747594874125x270237571814453630, 1744579851707x640487742075829500, 1747221865162x703532834449508000, 1747165674437x491901038958021200, 1753135741395x558904608479141570, 1752182630575x854371423894944000, 1754949567759x639105313824555300, 1760118921086x941497076227920600, 1751319669665x621437589169731200, 1750783674403x491887953737125700, 1744157592334x292550965261606100, 1744643921578x315333816253624100, 1746827109704x963221719337950200, 1743547621069x279645472884266780, 1749057953945x756346430245684600, 1759423986281x805514757919405700, 1753982403438x535213824960417500, 1754927931120x470668069008822300, 1750423781412x480534435350699700, 1761044854709x307607562836745150, 1748365021326x105262688542451250, 1753985929691x853149258569598100, 1745273541628x945470626229355500, 1754081360962x724252535884739300, 1753909381745x872991521395046100, 1748389292320x918627677903932400, 1744751205492x235134337285239230, 1746548006831x128230088489826860, 1751402056748x637551618886434600, 1751749348389x952656707958261400, 1750783679107x801419812763124500, 1744335958024x226211831616957250, 1744743906400x631087870982087000, 1744319857648x144922844539837200, 1744760380914x558772773612561600, 1746631267951x741803061642879500, 1757438153395x416809556103947500, 1759153763139x433792388290277000, 1758312173588x895819358343598700, 1750784029587x963255839088365200, 1744740154739x566945822952470660, 1747183179554x540122160625888100, 1757355028996x505189727810192200, 1747415704843x665338483592092500, 1745528732739x896561533370513300, 1754505203290x671062062407191900, 1761762460002x434978052003146300, 1744398484109x785674167096991400, 1747827548541x313848517899538500, 1747398900475x598159844147748100, 1759930025997x126109694575208930, 1747184079669x994211808429350800, 1744907031541x119079844893356540, 1753911193017x504194995643152640",,,false,,,,,,,,,,,,,,,,impression
ajs-next-1762888844588-42dbce02-0693-40fc-8f1b-3877512e4b6e,,2025-11-11 19:20:44.588000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,map_maker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762888798844-4d14b84e-7f2f-4679-8c4a-be4218589bee,,2025-11-11 19:19:58.843000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,start,,start,/start,https://coloradocatholicbusinessdirectory.com/,,Login,https://coloradocatholicbusinessdirectory.com/start,,start,start,,,,,,,,,,,,,,,,,page
ajs-next-1762888805861-cbb03338-9650-460c-bde5-8dd1c14a5420,,2025-11-11 19:20:05.861000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/how_it_works/1762888787397x567260480720028540,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1762888787397x567260480720028540,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,how_it_works,,how_it_works,/how_it_works/1762888787397x567260480720028540,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/how_it_works/1762888787397x567260480720028540,,how_it_works,how_it_works,,,,,,,,,,,,,,,,,page
ajs-next-1762889774260-e44a971d-d431-40b8-8eb9-13eafd0d536e,1762889659042x996969350831174300,2025-11-11 19:36:14.260000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,"2200 Tower Rd, Aurora, CO 80011, USA",3,address,input_changed
ajs-next-1762889737525-37a0ecf0-1c0c-4759-9295-cd8da9c68727,,2025-11-11 19:35:37.525000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,,,sign_up,,,,,,,,,,,,,,,al@alstone.rocks,,,,,,,,,,,,,,,button_click
ajs-next-1762889812969-c0b8ceb9-13ea-4d0d-936e-5307a932b56f,1762889659042x996969350831174300,2025-11-11 19:36:52.969000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,Food & Restaurants,8,main_category,input_changed
ajs-next-1762889905943-a932b56f-2a44-4680-8087-5733f8ac4253,1762889659042x996969350831174300,2025-11-11 19:38:25.943000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,al@alstone.rocks,,Masonry/landscape ,,,al@alstone.rocks,Alstone exceptional Masonry,Other,Our Lady of Mount Carmel - Littleton,720-775-8049,Outdoor living space ,,,,,db_update
ajs-next-1762889817150-ceb913ea-fd0d-436e-9307-a932b56f2a44,1762889659042x996969350831174300,2025-11-11 19:36:57.150000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,Other,8,main_category,input_changed
ajs-next-1762889908265-e5bed7d3-aad3-4005-9061-3637c4167fee,1762889659042x996969350831174300,2025-11-11 19:38:28.265000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/business_profile/alstone-exceptional-masonry,https://coloradocatholicbusinessdirectory.com/,,Alstone exceptional Masonry | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alstone-exceptional-masonry,,,,,,,profile,,business_profile,/business_profile/alstone-exceptional-masonry,https://coloradocatholicbusinessdirectory.com/,,Alstone exceptional Masonry | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/alstone-exceptional-masonry,1762889659042x996969350831174300,profile,business_profile,,,,,,,,,,,,,,,,,page
ajs-next-1762889741452-150b4143-e44a-471d-9431-c0b8ceb913ea,1762889659042x996969350831174300,2025-11-11 19:35:41.452000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,"{'business_id': '1762889659042x996969350831174300', 'email': 'al@alstone.rocks', 'is_logged_in': True}",,,,,,,,,,,,,,,,,,,,,,,,,,identify
ajs-next-1762889741453-4143e44a-971d-4431-80b8-ceb913eafd0d,1762889659042x996969350831174300,2025-11-11 19:35:41.453000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,dashboard,,dashboard,/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,1762889659042x996969350831174300,dashboard,dashboard,,,,,,,,,,,,,,,,,page
ajs-next-1762889903091-536e5307-a932-456f-aa44-968080875733,1762889659042x996969350831174300,2025-11-11 19:38:23.091000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,faith,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762889785792-971dd431-c0b8-4eb9-93ea-fd0d536e5307,1762889659042x996969350831174300,2025-11-11 19:36:25.792000+00:00,4f1237a0-ecf0-4c0c-a759-5295cd8da9c6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/20C65 Safari/604.1",/dashboard,https://coloradocatholicbusinessdirectory.com/,?view=list,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/dashboard?view=list,,,,,,,,,,,,,,,1762889659042x996969350831174300,,,,,,,,,,,,,,,,720-775-8049,5,phone,input_changed
ajs-next-1762890890392-069310fc-0f1b-4877-912e-4b6e74c334a6,,2025-11-11 19:54:50.392000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,list_your_business,navbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,button_click
ajs-next-1762890892540-c77abe5d-fd18-4617-bd99-c4821d37153e,,2025-11-11 19:54:52.540000+00:00,f76e98ce-0573-4ef3-933e-cf4fc3ccf49e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Chromium', 'version': '142'}, {'brand': 'Google Chrome', 'version': '142'}, {'brand': 'Not_A Brand', 'version': '99'}]",False,Windows,,,,start,,start,/start,https://coloradocatholicbusinessdirectory.com/,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,page
