category,messageId,userId,originalTimestamp,anonymousId,name,userAgent,page.path,page.referrer,page.search,page.title,page.url,userAgentData.brands,userAgentData.mobile,userAgentData.platform,path,referrer,search,title,url,business_id,category_properties,name_properties,properties,traits,sponsored_listing,button_name,location,input_value,input_num,input_name,search_text,city,parish,email,address,other_category,description,display_email,business_name,main_category,phone,sub_category,website,event_type
,ajs-next-1770236714568-df90646f-3e84-419f-b5bd-57efcd4bb807,1768844277981x664142917381285000,2026-02-04 20:25:14.568000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
profile,ajs-next-1770235320080-d18cf11d-2b5a-4ae8-aadb-a76eb259afbc,,2026-02-04 20:02:00.079000+00:00,8cf11d2b-5a0a-48aa-9ba7-6eb259afbccf,business_profile,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/spark-marketing--consulting-llc-1753374338412x209529915103450200,1753374338412x209529915103450200,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1770236626553-a6fd0632-ff11-4cde-9005-0c8c95557f64,1768844277981x664142917381285000,2026-02-04 20:23:46.553000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236716292-646f3e84-e19f-45bd-97ef-cd4bb8077bc8,1768844277981x664142917381285000,2026-02-04 20:25:16.292000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,1768427614253x929508274229176300,,,,,false,profile_arrow_map,,,,,,,,,,,,,,,,,,button_click
start,ajs-next-1770235334842-3ce78969-fed3-4192-bcc1-875796f3ef1f,,2026-02-04 20:02:14.842000+00:00,8cf11d2b-5a0a-48aa-9ba7-6eb259afbccf,start,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36""",/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,"[{'brand': 'Not:A-Brand', 'version': '24'}, {'brand': 'Chromium', 'version': '134'}]",False,Linux,/start,,?login=no,Login,https://coloradocatholicbusinessdirectory.com/start?login=no,,start,start,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1770236677934-a3590544-70d6-40cd-abc0-fcd7df90646f,1768844277981x664142917381285000,2026-02-04 20:24:37.934000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
index,ajs-next-1770236595298-429467e2-1450-4e46-b475-a35cf798857f,1768844277981x664142917381285000,2026-02-04 20:23:15.298000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,,index,index,,,,,,,,,,,,,,,,,,,,,,page
search,ajs-next-1770236599140-07be46af-9c2d-4074-935b-2c409e55c71d,1768844277981x664142917381285000,2026-02-04 20:23:19.140000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1770236696069-90cdabc0-fcd7-4f90-a46f-3e84e19f75bd,1768844277981x664142917381285000,2026-02-04 20:24:56.069000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236613541-2c409e55-c71d-4973-a17a-a6fd0632ff11,1768844277981x664142917381285000,2026-02-04 20:23:33.541000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236653018-0c8c9555-7f64-49ed-9b85-9ad4cf23aac4,1768844277981x664142917381285000,2026-02-04 20:24:13.018000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236618662-c71dc973-617a-46fd-8632-ff11ecde1005,1768844277981x664142917381285000,2026-02-04 20:23:38.662000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236701572-abc0fcd7-df90-446f-be84-e19f75bd57ef,1768844277981x664142917381285000,2026-02-04 20:25:01.572000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236623756-617aa6fd-0632-4f11-acde-10050c8c9555,1768844277981x664142917381285000,2026-02-04 20:23:43.756000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236689937-054470d6-90cd-4bc0-bcd7-df90646f3e84,1768844277981x664142917381285000,2026-02-04 20:24:49.937000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236595721-67e21450-be46-4475-a35c-f798857fb327,1768844277981x664142917381285000,2026-02-04 20:23:15.721000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753374338412x209529915103450200",,,,,true,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1770236599444-46af9c2d-c074-435b-ac40-9e55c71dc973,1768844277981x664142917381285000,2026-02-04 20:23:19.444000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,impression
,ajs-next-1770236645323-10050c8c-9555-4f64-b9ed-1b859ad4cf23,1768844277981x664142917381285000,2026-02-04 20:24:05.323000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236616689-9e55c71d-c973-417a-a6fd-0632ff11ecde,1768844277981x664142917381285000,2026-02-04 20:23:36.689000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236704425-fcd7df90-646f-4e84-a19f-75bd57efcd4b,1768844277981x664142917381285000,2026-02-04 20:25:04.425000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236595724-1450be46-b475-435c-b798-857fb3272e63,1768844277981x664142917381285000,2026-02-04 20:23:15.724000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/,,,Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1743549178851x847080663521240200, 1753982403438x535213824960417500, 1744335958024x226211831616957250, 1752717497153x537286585580736960, 1744579851707x640487742075829500, 1750436264420x989591292213482400, 1743547621069x279645472884266780, 1753374338412x209529915103450200",,,,,true,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1770236621504-c973617a-a6fd-4632-bf11-ecde10050c8c,1768844277981x664142917381285000,2026-02-04 20:23:41.504000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236600070-c074935b-2c40-4e55-871d-c973617aa6fd,1768844277981x664142917381285000,2026-02-04 20:23:20.070000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,"1755271286521x378031808974615550, 1743547621069x279645472884266780, 1759423986281x805514757919405700, 1747415704843x665338483592092500, 1754927931120x470668069008822300, 1744740154739x566945822952470660, 1757369121056x350487849823425600, 1744751205492x235134337285239230, 1762271200864x775090106640580500, 1754941249648x796792188496967000, 1744134674881x127285411168640110, 1744319857648x144922844539837200, 1762889659042x996969350831174300, 1746855895334x711816173120128000, 1747848709032x210920410073364830, 1757355028996x505189727810192200, 1747216018889x770977089491677400, 1768427614253x929508274229176300, 1766011883106x917993758751800300, 1746631267951x741803061642879500, 1761919898226x928695665795906700, 1763509156539x144450665564595840, 1754084205128x675147807630683600, 1744736810207x919925185055488400, 1750783674403x491887953737125700, 1763408145585x201322720695875870, 1753909381745x872991521395046100, 1753465897836x101289632151690960, 1751425811600x127124815802215140, 1748365021326x105262688542451250, 1745597587022x519433479989605000, 1755533063776x956164571796881400, 1745273541628x945470626229355500, 1765001972595x338020444395840100, 1760118921086x941497076227920600, 1764711530894x480989914892320700, 1754505203290x671062062407191900, 1770152894907x464897480736850900, 1744748222708x779656090283929300, 1747221865162x703532834449508000, 1747163465846x476237095610093000, 1762364811793x796217509980630800, 1744157592334x292550965261606100, 1752182630575x854371423894944000, 1751749348389x952656707958261400, 1768426055630x579798080961828200, 1747594874125x270237571814453630, 1743549178851x847080663521240200, 1753135741395x558904608479141570, 1744737250347x219277345743008400, 1746467711533x453074785848415400, 1760458225389x690604949380638100, 1749580724532x760028975589297300, 1758312173588x895819358343598700, 1744391553368x301043576290850300, 1762957766158x632118084948257900, 1766070455303x639821695383855700, 1764963280733x431041418968701760, 1746635677548x343522492232585660, 1750436264420x989591292213482400, 1768238584049x399775147114029200, 1747184079669x994211808429350800, 1768844277981x664142917381285000, 1753985929691x853149258569598100, 1744175271939x575064790204550460, 1750423781412x480534435350699700, 1769635123521x385801932800474700, 1764342295066x618134664283571500, 1768581853937x610498789092930300, 1744397288473x909294892772270800, 1754624056001x759184470890143000, 1752717497153x537286585580736960, 1745528732739x896561533370513300, 1747398900475x598159844147748100, 1751224250248x539537516841198200, 1746765568691x979794717919274100, 1757438153395x416809556103947500, 1749068120323x412920063824988600, 1744398484109x785674167096991400, 1745533127765x291393362647413700, 1761930377989x951815782791809400, 1761762460002x434978052003146300, 1763305551668x997299018011994600, 1753982403438x535213824960417500, 1753374338412x209529915103450200, 1749173974503x736079030141835600, 1763255155587x707008769292458900, 1750783679107x801419812763124500, 1754949567759x639105313824555300, 1748389292320x918627677903932400, 1753911193017x504194995643152640, 1757437593796x460281345015416640, 1744579851707x640487742075829500, 1744907031541x119079844893356540, 1744260813114x505427712482621440, 1752687366861x422755081931784260, 1750784475796x702583457937545900, 1769719058268x843927058977011000, 1747183179554x540122160625888100, 1744643921578x315333816253624100, 1758120880051x675194275556497400, 1746548006831x128230088489826860, 1755621956288x571897163769246900, 1758568877707x715638242996164100, 1759153763139x433792388290277000, 1765991015203x350068785849064760, 1744743906400x631087870982087000, 1758147388607x898014240790697700, 1744282156200x727555159743162000, 1763569204895x378265538177280400, 1751319669665x621437589169731200, 1747420152884x437771544876149700, 1749742920378x965836759111504900, 1768584016102x834619843946063900, 1748581534531x956271769254002200, 1751402056748x637551618886434600, 1765399408996x262641226191956400, 1749057953945x756346430245684600, 1747827548541x313848517899538500, 1764893879099x465248075524681500, 1750785338983x949958887494882000, 1763672237927x725969385673238800, 1747185390251x665604546429507900, 1763148950401x545361905340972600, 1761044854709x307607562836745150, 1751744301621x758526182685981300, 1744335958024x226211831616957250, 1747165674437x491901038958021200, 1750784029587x963255839088365200, 1757720364741x595714121363069200, 1744760380914x558772773612561600, 1746938798847x931997689495082400, 1747170561218x640297169073643000, 1754081360962x724252535884739300, 1764781838221x716772635359430500, 1746843461447x686795565273950000, 1746827109704x963221719337950200, 1759930025997x126109694575208930, 1761762406893x958878656538368500, 1747864432460x772931238395911000",,,,,false,,,,,,,,,,,,,,,,,,,impression
,ajs-next-1770236642161-ecde1005-0c8c-4555-bf64-79ed1b859ad4,1768844277981x664142917381285000,2026-02-04 20:24:02.161000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
search,ajs-next-1770236669929-615195bc-638b-4688-a359-054470d690cd,1768844277981x664142917381285000,2026-02-04 20:24:29.929000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,search,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,,search,search,,,,,,,,,,,,,,,,,,,,,,page
,ajs-next-1770236693033-70d690cd-abc0-4cd7-9f90-646f3e84e19f,1768844277981x664142917381285000,2026-02-04 20:24:53.033000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236635964-0632ff11-ecde-4005-8c8c-95557f6479ed,1768844277981x664142917381285000,2026-02-04 20:23:55.964000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
,ajs-next-1770236670242-95bc638b-7688-4359-8544-70d690cdabc0,1768844277981x664142917381285000,2026-02-04 20:24:30.242000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,true,,sidebar,,,,,,,,,,,,,,,,,impression
,ajs-next-1770236610120-935b2c40-9e55-471d-8973-617aa6fd0632,1768844277981x664142917381285000,2026-02-04 20:23:30.120000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/search,https://coloradocatholicbusinessdirectory.com/,,Search | Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/search,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,,,,,,,,,,,,map_maker,,,,,,,,,,,,,,,,,,button_click
profile,ajs-next-1770236717324-cc619282-596d-41c7-a519-e48dde2da281,1768844277981x664142917381285000,2026-02-04 20:25:17.324000+00:00,a5e2565d-b920-486c-9d81-3e25a4219016,business_profile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,"[{'brand': 'Not(A:Brand', 'version': '8'}, {'brand': 'Chromium', 'version': '144'}, {'brand': 'Google Chrome', 'version': '144'}]",False,Windows,/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,https://coloradocatholicbusinessdirectory.com/,,| Colorado Catholic Business Directory,https://coloradocatholicbusinessdirectory.com/business_profile/david-allred-shareholder-at-polsinelli-pc-1768427614253x929508274229176300,1768427614253x929508274229176300,profile,business_profile,,,,,,,,,,,,,,,,,,,,,,page
